Continente,cod_continente,Pais,cod_pais,UF,cod_uf,Via,cod_via,ano,Mes,cod_mes,Chegadas,
America_do_Sul,4,Peru,34,Acre,1,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Peru,34,Acre,1,Aereo,1,2023,Novembro,11,0,
Asia,5,Outros,56,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Janeiro,1,12,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Fevereiro,2,10,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Marco,3,3,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Abril,4,7,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Maio,5,3,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Junho,6,3,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Julho,7,1,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Agosto,8,5,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Setembro,9,12,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Outubro,10,12,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Novembro,11,71,
Europa,6,Alemanha,57,Outras,99,Aereo,1,2023,Dezembro,12,11,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Janeiro,1,564,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Fevereiro,2,474,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Marco,3,520,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Abril,4,536,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Maio,5,387,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Junho,6,255,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Julho,7,478,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Agosto,8,377,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Setembro,9,481,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Outubro,10,659,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Outubro,10,0,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Novembro,11,513,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Dezembro,12,529,
America_do_Sul,4,Argentina,26,Outras,99,Aereo,1,2023,Dezembro,12,0,
Oceania,7,Australia,90,Outras,99,Aereo,1,2023,Abril,4,2,
Oceania,7,Australia,90,Outras,99,Aereo,1,2023,Novembro,11,3,
Europa,6,Austria,58,Outras,99,Aereo,1,2023,Janeiro,1,1,
Europa,6,Austria,58,Outras,99,Aereo,1,2023,Marco,3,4,
Europa,6,Austria,58,Outras,99,Aereo,1,2023,Agosto,8,3,
Europa,6,Austria,58,Outras,99,Aereo,1,2023,Outubro,10,1,
Europa,6,Austria,58,Outras,99,Aereo,1,2023,Dezembro,12,0,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Janeiro,1,3,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Fevereiro,2,3,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Marco,3,0,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Maio,5,3,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Julho,7,0,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Agosto,8,1,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Novembro,11,3,
Europa,6,Belgica,59,Outras,99,Aereo,1,2023,Dezembro,12,3,
America_do_Sul,4,Bolivia,27,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Outros,89,Outras,99,Aereo,1,2023,Dezembro,12,2,
Africa,1,Cabo_Verde,3,Outras,99,Aereo,1,2023,Janeiro,1,0,
Africa,1,Cabo_Verde,3,Outras,99,Aereo,1,2023,Maio,5,1,
Africa,1,Cabo_Verde,3,Outras,99,Aereo,1,2023,Junho,6,1,
Africa,1,Cabo_Verde,3,Outras,99,Aereo,1,2023,Julho,7,0,
Africa,1,Cabo_Verde,3,Outras,99,Aereo,1,2023,Setembro,9,0,
America_Norte,3,Canada,23,Outras,99,Aereo,1,2023,Janeiro,1,0,
America_Norte,3,Canada,23,Outras,99,Aereo,1,2023,Novembro,11,1,
America_Norte,3,Canada,23,Outras,99,Aereo,1,2023,Dezembro,12,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Janeiro,1,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Fevereiro,2,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Marco,3,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Maio,5,2,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Junho,6,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Julho,7,2,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Outubro,10,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Novembro,11,1,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Chile,28,Outras,99,Aereo,1,2023,Dezembro,12,2,
America_do_Sul,4,Colombia,29,Outras,99,Aereo,1,2023,Abril,4,1,
America_do_Sul,4,Colombia,29,Outras,99,Aereo,1,2023,Junho,6,1,
America_do_Sul,4,Colombia,29,Outras,99,Aereo,1,2023,Agosto,8,1,
America_do_Sul,4,Colombia,29,Outras,99,Aereo,1,2023,Outubro,10,1,
America_Central,2,Cuba,13,Outras,99,Aereo,1,2023,Abril,4,1,
Europa,6,Dinamarca,62,Outras,99,Aereo,1,2023,Fevereiro,2,1,
Europa,6,Dinamarca,62,Outras,99,Aereo,1,2023,Julho,7,0,
Europa,6,Dinamarca,62,Outras,99,Aereo,1,2023,Setembro,9,2,
Europa,6,Dinamarca,62,Outras,99,Aereo,1,2023,Dezembro,12,5,
Africa,1,Egito,4,Outras,99,Aereo,1,2023,Setembro,9,0,
America_do_Sul,4,Equador,30,Outras,99,Aereo,1,2023,Abril,4,2,
Europa,6,Eslovaquia,63,Outras,99,Aereo,1,2023,Janeiro,1,0,
Europa,6,Eslovaquia,63,Outras,99,Aereo,1,2023,Maio,5,0,
Europa,6,Eslovaquia,63,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Eslovaquia,63,Outras,99,Aereo,1,2023,Novembro,11,1,
Europa,6,Eslovenia,64,Outras,99,Aereo,1,2023,Janeiro,1,5,
Europa,6,Eslovenia,64,Outras,99,Aereo,1,2023,Fevereiro,2,0,
Europa,6,Eslovenia,64,Outras,99,Aereo,1,2023,Dezembro,12,2,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Janeiro,1,7,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Fevereiro,2,13,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Marco,3,13,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Abril,4,4,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Junho,6,6,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Julho,7,8,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Agosto,8,13,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Setembro,9,9,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Outubro,10,10,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Novembro,11,7,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Novembro,11,0,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Dezembro,12,9,
Europa,6,Espanha,65,Outras,99,Aereo,1,2023,Dezembro,12,0,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Marco,3,1,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Maio,5,1,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Junho,6,1,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Agosto,8,1,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Setembro,9,1,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Outubro,10,0,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Novembro,11,3,
America_Norte,3,Estados_Unidos,24,Outras,99,Aereo,1,2023,Dezembro,12,5,
Europa,6,Finlandia,67,Outras,99,Aereo,1,2023,Maio,5,0,
Europa,6,Finlandia,67,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Janeiro,1,9,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Fevereiro,2,19,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Marco,3,8,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Abril,4,17,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Maio,5,5,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Junho,6,1,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Julho,7,6,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Agosto,8,15,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Setembro,9,2,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Outubro,10,3,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Novembro,11,3,
Europa,6,Franca,68,Outras,99,Aereo,1,2023,Dezembro,12,12,
Europa,6,Grecia,69,Outras,99,Aereo,1,2023,Fevereiro,2,1,
Europa,6,Grecia,69,Outras,99,Aereo,1,2023,Agosto,8,1,
Europa,6,Grecia,69,Outras,99,Aereo,1,2023,Setembro,9,0,
Europa,6,Grecia,69,Outras,99,Aereo,1,2023,Dezembro,12,1,
Africa,1,Outros,11,Outras,99,Aereo,1,2023,Agosto,8,1,
Africa,1,Outros,11,Outras,99,Aereo,1,2023,Dezembro,12,0,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Janeiro,1,0,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Fevereiro,2,1,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Abril,4,2,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Maio,5,3,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Julho,7,10,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Agosto,8,1,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Setembro,9,5,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Novembro,11,2,
Europa,6,Holanda,70,Outras,99,Aereo,1,2023,Dezembro,12,3,
America_Central,2,Honduras,17,Outras,99,Aereo,1,2023,Janeiro,1,1,
Europa,6,Hungria,71,Outras,99,Aereo,1,2023,Janeiro,1,2,
Europa,6,Hungria,71,Outras,99,Aereo,1,2023,Fevereiro,2,2,
Europa,6,Hungria,71,Outras,99,Aereo,1,2023,Dezembro,12,0,
Asia,5,India,44,Outras,99,Aereo,1,2023,Maio,5,1,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Janeiro,1,1,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Fevereiro,2,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Marco,3,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Abril,4,1,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Julho,7,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Agosto,8,3,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Setembro,9,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Irlanda,72,Outras,99,Aereo,1,2023,Dezembro,12,1,
Europa,6,Outros,89,Outras,99,Aereo,1,2023,Julho,7,0,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Fevereiro,2,5,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Marco,3,2,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Junho,6,0,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Julho,7,1,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Agosto,8,1,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Outubro,10,1,
Asia,5,Israel,47,Outras,99,Aereo,1,2023,Dezembro,12,1,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Janeiro,1,79,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Fevereiro,2,41,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Marco,3,29,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Abril,4,11,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Maio,5,9,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Junho,6,6,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Julho,7,17,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Agosto,8,37,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Setembro,9,24,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Outubro,10,25,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Novembro,11,48,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Novembro,11,0,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Dezembro,12,76,
Europa,6,Italia,73,Outras,99,Aereo,1,2023,Dezembro,12,0,
Asia,5,Japao,48,Outras,99,Aereo,1,2023,Junho,6,1,
Asia,5,Japao,48,Outras,99,Aereo,1,2023,Setembro,9,1,
Asia,5,Japao,48,Outras,99,Aereo,1,2023,Outubro,10,1,
Europa,6,Lituania,75,Outras,99,Aereo,1,2023,Dezembro,12,0,
Europa,6,Outros,89,Outras,99,Aereo,1,2023,Setembro,9,0,
America_Norte,3,Mexico,25,Outras,99,Aereo,1,2023,Fevereiro,2,1,
America_Norte,3,Mexico,25,Outras,99,Aereo,1,2023,Agosto,8,1,
America_Norte,3,Mexico,25,Outras,99,Aereo,1,2023,Outubro,10,0,
America_Norte,3,Mexico,25,Outras,99,Aereo,1,2023,Outubro,10,0,
Europa,6,Outros,89,Outras,99,Aereo,1,2023,Setembro,9,0,
Europa,6,Noruega,77,Outras,99,Aereo,1,2023,Janeiro,1,0,
Europa,6,Noruega,77,Outras,99,Aereo,1,2023,Julho,7,1,
Europa,6,Noruega,77,Outras,99,Aereo,1,2023,Novembro,11,0,
Europa,6,Noruega,77,Outras,99,Aereo,1,2023,Dezembro,12,2,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Fevereiro,2,1,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Marco,3,1,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Maio,5,0,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Junho,6,0,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Julho,7,0,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Agosto,8,0,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Outubro,10,5,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Novembro,11,2,
America_do_Sul,4,Paraguai,33,Outras,99,Aereo,1,2023,Dezembro,12,1,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Marco,3,1,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Maio,5,0,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Agosto,8,0,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Peru,34,Outras,99,Aereo,1,2023,Dezembro,12,2,
Europa,6,Polonia,78,Outras,99,Aereo,1,2023,Janeiro,1,1,
Europa,6,Polonia,78,Outras,99,Aereo,1,2023,Julho,7,1,
Europa,6,Polonia,78,Outras,99,Aereo,1,2023,Setembro,9,2,
America_Central,2,Outros,22,Outras,99,Aereo,1,2023,Outubro,10,1,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Janeiro,1,133,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Fevereiro,2,108,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Marco,3,165,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Abril,4,335,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Maio,5,62,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Junho,6,56,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Julho,7,72,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Agosto,8,170,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Setembro,9,62,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Outubro,10,85,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Novembro,11,141,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Novembro,11,0,
Europa,6,Portugal,79,Outras,99,Aereo,1,2023,Dezembro,12,741,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Janeiro,1,3,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Fevereiro,2,0,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Marco,3,3,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Abril,4,2,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Maio,5,0,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Junho,6,1,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Julho,7,4,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Agosto,8,0,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Setembro,9,1,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Outubro,10,3,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Novembro,11,9,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Novembro,11,0,
Europa,6,Reino_Unido,80,Outras,99,Aereo,1,2023,Dezembro,12,21,
Asia,5,Coreia,52,Outras,99,Aereo,1,2023,Julho,7,0,
Europa,6,Republica_Tcheca,81,Outras,99,Aereo,1,2023,Agosto,8,1,
Europa,6,Romenia,82,Outras,99,Aereo,1,2023,Marco,3,1,
Europa,6,Romenia,82,Outras,99,Aereo,1,2023,Junho,6,1,
Europa,6,Romenia,82,Outras,99,Aereo,1,2023,Julho,7,1,
Europa,6,Romenia,82,Outras,99,Aereo,1,2023,Dezembro,12,1,
Europa,6,Russia,83,Outras,99,Aereo,1,2023,Abril,4,1,
Europa,6,Servia,84,Outras,99,Aereo,1,2023,Novembro,11,2,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Janeiro,1,0,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Fevereiro,2,2,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Maio,5,0,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Junho,6,0,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Setembro,9,0,
Europa,6,Suecia,85,Outras,99,Aereo,1,2023,Novembro,11,3,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Janeiro,1,5,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Fevereiro,2,9,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Marco,3,2,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Abril,4,4,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Maio,5,1,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Junho,6,1,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Julho,7,1,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Setembro,9,4,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Outubro,10,14,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Novembro,11,4,
Europa,6,Suica,86,Outras,99,Aereo,1,2023,Dezembro,12,14,
Asia,5,Taiwan,55,Outras,99,Aereo,1,2023,Dezembro,12,0,
Europa,6,Ucrania,88,Outras,99,Aereo,1,2023,Abril,4,0,
Europa,6,Ucrania,88,Outras,99,Aereo,1,2023,Setembro,9,0,
Europa,6,Ucrania,88,Outras,99,Aereo,1,2023,Dezembro,12,1,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Fevereiro,2,4,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Abril,4,183,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Maio,5,2,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Junho,6,0,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Julho,7,1,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Setembro,9,0,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Outubro,10,4,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Novembro,11,4,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Novembro,11,0,
America_do_Sul,4,Uruguai,36,Outras,99,Aereo,1,2023,Dezembro,12,2,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Janeiro,1,2,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Marco,3,1,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Abril,4,0,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Maio,5,0,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Junho,6,0,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Julho,7,1,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Setembro,9,1,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Dezembro,12,0,
America_do_Sul,4,Venezuela,37,Outras,99,Aereo,1,2023,Dezembro,12,0,
America_do_Sul,4,Argentina,26,Amapa,3,Aereo,1,2023,Outubro,10,0,
America_do_Sul,4,Chile,28,Amapa,3,Aereo,1,2023,Abril,4,0,
America_do_Sul,4,Colombia,29,Amapa,3,Aereo,1,2023,Abril,4,1,
America_do_Sul,4,Colombia,29,Amapa,3,Aereo,1,2023,Outubro,10,1,
America_Norte,3,Estados_Unidos,24,Amapa,3,Aereo,1,2023,Setembro,9,1,
America_Norte,3,Estados_Unidos,24,Amapa,3,Aereo,1,2023,Outubro,10,0,
America_Norte,3,Estados_Unidos,24,Amapa,3,Aereo,1,2023,Dezembro,12,1,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Janeiro,1,0,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Abril,4,0,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Maio,5,0,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Junho,6,4,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Julho,7,0,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Setembro,9,23,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Dezembro,12,10,
Europa,6,Franca,68,Amapa,3,Aereo,1,2023,Dezembro,12,0,
America_do_Sul,4,Guiana,31,Amapa,3,Aereo,1,2023,Setembro,9,1,
Europa,6,Reino_Unido,80,Amapa,3,Aereo,1,2023,Setembro,9,2,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Janeiro,1,2,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Fevereiro,2,1,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Marco,3,1,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Abril,4,0,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Junho,6,2,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Julho,7,2,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Outubro,10,1,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Outubro,10,0,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Novembro,11,5,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Novembro,11,0,
Africa,1,Africa_do_Sul,1,Amazonas,4,Aereo,1,2023,Dezembro,12,0,
Europa,6,Outros,89,Amazonas,4,Aereo,1,2023,Maio,5,1,
Europa,6,Outros,89,Amazonas,4,Aereo,1,2023,Junho,6,0,
Europa,6,Outros,89,Amazonas,4,Aereo,1,2023,Agosto,8,1,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Janeiro,1,16,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Fevereiro,2,12,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Marco,3,10,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Abril,4,26,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Maio,5,25,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Junho,6,10,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Julho,7,27,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Agosto,8,19,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Setembro,9,14,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Outubro,10,48,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Outubro,10,0,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Novembro,11,20,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Novembro,11,0,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Dezembro,12,24,
Europa,6,Alemanha,57,Amazonas,4,Aereo,1,2023,Dezembro,12,0,
Europa,6,Outros,89,Amazonas,4,Aereo,1,2023,Abril,4,0,
Europa,6,Outros,89,Amazonas,4,Aereo,1,2023,Novembro,11,3,
Africa,1,Angola,2,Amazonas,4,Aereo,1,2023,Agosto,8,0,
Asia,5,Arabia_Saudita,38,Amazonas,4,Aereo,1,2023,Julho,7,1,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Janeiro,1,4,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Fevereiro,2,4,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Marco,3,6,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Abril,4,1,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Maio,5,3,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Junho,6,2,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Julho,7,6,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Agosto,8,6,
America_do_Sul,4,Argentina,26,Amazonas,4,Aereo,1,2023,Setembro,9,5,
